Source;Target;Partition;model;Resize;dropoutTrain;dropoutVal;Repetitions;Combination;VoteTH;BinTH;TotalGTBoxes;F1;IoU;Prec;Recall;TP;FP;FN;TP-norm;FP-norm;FN-norm;mAP;COCO
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.3;250;votes;0.5;0.15;290;0.9233511586452764;0.8508329927373438;0.955719557195572;0.8931034482758621;259.0;12;31;0.8931034482758621;0.04428044280442804;0.10689655172413794;0.574417233467102;0.307027131319046
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.3;250;votes;0.5;0.15;144;0;0;0.0;0.0;0.0;0;144;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.3;250;votes;0.5;0.15;289;0.9214285714285715;0.8595963031720795;0.9520295202952029;0.8927335640138409;258.0;13;31;0.8927335640138409;0.04797047970479705;0.10726643598615918;0.8558512926101685;0.6001859307289124
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.3;250;votes;0.5;0.15;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.3;250;votes;0.75;0.1;290;0.7406143344709898;0.7954071740726172;0.7331081081081081;0.7482758620689656;217.0;79;73;0.7482758620689656;0.2668918918918919;0.2517241379310345;0.06626112759113312;0.026953142136335373
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.3;250;votes;0.75;0.1;144;0;0;0.0;0.0;0.0;0;144;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.3;250;votes;0.75;0.1;289;0.7033333333333333;0.7963538564520128;0.6784565916398714;0.7301038062283737;211.0;100;78;0.7301038062283737;0.3215434083601286;0.2698961937716263;0.5529765486717224;0.2995198369026184
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.3;250;votes;0.75;0.1;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.3;250;votes;1.0;0.9;290;0;0;0.0;0.0;0.0;0;290;0.0;0.0;1.0;0.0;0.0
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.3;250;votes;1.0;0.9;144;0;0;0.0;0.0;0.0;0;144;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.3;250;votes;1.0;0.9;289;0;0;0.0;0.0;0.0;0;289;0.0;0.0;1.0;0.0;0.0
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.3;250;votes;1.0;0.9;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.4;250;votes;0.25;0.2;290;0.9285714285714286;0.8608094790982257;0.9629629629629629;0.896551724137931;260.0;10;30;0.896551724137931;0.037037037037037035;0.10344827586206896;0.6287539005279541;0.33660992980003357
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.4;250;votes;0.25;0.2;144;0;0;0.0;0.0;0.0;4;144;0.0;1.0;1.0;0.0;0.0
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.4;250;votes;0.25;0.2;289;0.9214285714285715;0.8660345360869265;0.9520295202952029;0.8927335640138409;258.0;13;31;0.8927335640138409;0.04797047970479705;0.10726643598615918;0.8593872785568237;0.6030187606811523
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.4;250;votes;0.25;0.2;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.4;250;votes;0.5;0.1;290;0.4343598055105349;0.7290442849848564;0.40978593272171254;0.46206896551724136;134.0;193;156;0.46206896551724136;0.5902140672782875;0.5379310344827586;0.014856352470815182;0.005820108577609062
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.4;250;votes;0.5;0.1;144;0;0;0.0;0.0;0.0;0;144;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.4;250;votes;0.5;0.1;289;0.4688995215311005;0.726138063149576;0.4349112426035503;0.5086505190311419;147.0;191;142;0.5086505190311419;0.5650887573964497;0.4913494809688581;0.27720507979393005;0.1158313900232315
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.4;250;votes;0.5;0.1;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.4;250;votes;0.75;0.9;290;0;0;0.0;0.0;0.0;0;290;0.0;0.0;1.0;0.0;0.0
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.4;250;votes;0.75;0.9;144;0;0;0.0;0.0;0.0;0;144;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.4;250;votes;0.75;0.9;289;0;0;0.0;0.0;0.0;0;289;0.0;0.0;1.0;0.0;0.0
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.4;250;votes;0.75;0.9;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.4;250;votes;1.0;0.9;290;0;0;0.0;0.0;0.0;0;290;0.0;0.0;1.0;0.0;0.0
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.4;250;votes;1.0;0.9;144;0;0;0.0;0.0;0.0;0;144;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.4;250;votes;1.0;0.9;289;0;0;0.0;0.0;0.0;0;289;0.0;0.0;1.0;0.0;0.0
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.4;250;votes;1.0;0.9;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.5;250;votes;0.25;0.1;290;0.27598566308243727;0.6967137404333913;0.2873134328358209;0.2655172413793103;77.0;191;213;0.2655172413793103;0.7126865671641791;0.7344827586206897;0.00932456087321043;0.0034590892028063536
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.5;250;votes;0.25;0.1;144;0;0;0.0;0.0;0.0;0;144;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.5;250;votes;0.25;0.1;289;0.2735346358792185;0.6921478431459438;0.28102189781021897;0.2664359861591695;77.0;197;212;0.2664359861591695;0.718978102189781;0.7335640138408305;0.11203079670667648;0.040403835475444794
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.5;250;votes;0.25;0.1;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.5;250;votes;0.5;0.9;290;0;0;0.0;0.0;0.0;0;290;0.0;0.0;1.0;0.0;0.0
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.5;250;votes;0.5;0.9;144;0;0;0.0;0.0;0.0;0;144;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.5;250;votes;0.5;0.9;289;0;0;0.0;0.0;0.0;0;289;0.0;0.0;1.0;0.0;0.0
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.5;250;votes;0.5;0.9;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.5;250;votes;0.75;0.9;290;0;0;0.0;0.0;0.0;0;290;0.0;0.0;1.0;0.0;0.0
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.5;250;votes;0.75;0.9;144;0;0;0.0;0.0;0.0;0;144;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.5;250;votes;0.75;0.9;289;0;0;0.0;0.0;0.0;0;289;0.0;0.0;1.0;0.0;0.0
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.5;250;votes;0.75;0.9;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.5;250;votes;1.0;0.9;290;0;0;0.0;0.0;0.0;0;290;0.0;0.0;1.0;0.0;0.0
SEILS;Capitan;test;SAE_D2_RVH_SEILS;VH;0.2;0.5;250;votes;1.0;0.9;144;0;0;0.0;0.0;0.0;0;144;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;test;SAE_D2_RVH_SEILS;VH;0.2;0.5;250;votes;1.0;0.9;289;0;0;0.0;0.0;0.0;0;289;0.0;0.0;1.0;0.0;0.0
SEILS;FMT_C;test;SAE_D2_RVH_SEILS;VH;0.2;0.5;250;votes;1.0;0.9;311;0;0;0.0;0.0;0.0;0;311;0.0;0.0;1.0;0.0;0.0
SEILS;SEILS;val;SAE_D2_RVH_SEILS;VH;0.2;0.1;500;votes;0.25;0.7;290;0.9428571428571428;0.8631730475703919;0.9777777777777777;0.9103448275862069;264.0;6;26;0.9103448275862069;0.022222222222222223;0.0896551724137931;0.8237593770027161;0.5007683038711548
